,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,3,44,65.26197281864118,494.93017069878465,"58.10572079441191, 68.1897001682131",1.0,,
0,3,45,64.96342447139477,2355.9448553022653,"58.10572079441191, 68.1897001682131",1.0,,
0,3,46,57.5475720415087,2020.9196994011004,"48.02174142061072, 58.10572079441191",0.0,,
0,3,47,57.78504453504582,3456.7075119664314,"48.02174142061072, 58.10572079441191",0.0,,
0,3,48,64.66715924675322,3791.0225949570454,"58.10572079441191, 68.1897001682131",1.0,,
0,3,49,57.87234540467361,1187.4962893307095,"48.02174142061072, 58.10572079441191",0.0,,
0,3,50,57.940130493241654,2142.3676415244213,"48.02174142061072, 58.10572079441191",0.0,,
0,3,51,57.44143894334462,5688.752067873474,"48.02174142061072, 58.10572079441191",0.0,,
0,3,52,58.124564831555624,3977.7199300522475,"58.10572079441191, 68.1897001682131",1.0,,
0,3,53,65.37974073012941,2834.94365651076,"58.10572079441191, 68.1897001682131",1.0,,
0,3,54,65.02382069159418,3296.0684056661207,"58.10572079441191, 68.1897001682131",1.0,,
0,3,55,57.93533674152169,2859.294767125902,"48.02174142061072, 58.10572079441191",0.0,,
0,3,56,64.96692793865853,3762.1979855448035,"58.10572079441191, 68.1897001682131",1.0,,
0,3,57,57.47545925597222,3098.78387730779,"48.02174142061072, 58.10572079441191",0.0,,
0,3,58,64.9393313909064,3853.4219418789226,"58.10572079441191, 68.1897001682131",1.0,,
0,3,59,65.07691853578265,3317.5770166998573,"58.10572079441191, 68.1897001682131",1.0,,
0,3,0,57.84642978033204,1472.9016763382556,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,1,65.54893339164656,4044.3785111776842,"58.10572079441191, 68.1897001682131",1.0,"2994.619396701806, 5688.752067873474",1.0
0,3,2,57.998989011262324,4209.155148438037,"48.02174142061072, 58.10572079441191",0.0,"2994.619396701806, 5688.752067873474",1.0
0,3,3,58.01948685279849,3309.8083238902796,"48.02174142061072, 58.10572079441191",0.0,"2994.619396701806, 5688.752067873474",1.0
0,3,4,57.89763085671871,1644.1353758428927,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,5,57.80024684591327,3632.278344194254,"48.02174142061072, 58.10572079441191",0.0,"2994.619396701806, 5688.752067873474",1.0
0,3,6,77.31308044365231,3714.1033973790313,"68.1897001682131, 78.27367954201429",2.0,"2994.619396701806, 5688.752067873474",1.0
0,3,7,64.88353396519464,5328.129270477616,"58.10572079441191, 68.1897001682131",1.0,"2994.619396701806, 5688.752067873474",1.0
0,3,8,58.507499976007644,1999.4033558265808,"58.10572079441191, 68.1897001682131",1.0,"0.0, 2933.993585349165",0.0
0,3,9,63.23416827866049,2343.3725861879193,"58.10572079441191, 68.1897001682131",1.0,"0.0, 2933.993585349165",0.0
0,3,10,57.75791307369795,1483.4134325212967,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,11,58.93030097639727,3231.3455851090876,"58.10572079441191, 68.1897001682131",1.0,"2994.619396701806, 5688.752067873474",1.0
0,3,12,79.90558254542618,3942.5138458102583,"78.27367954201429, 90.35765891581548",3.0,"2994.619396701806, 5688.752067873474",1.0
0,3,13,57.51836583596145,2458.0168133171474,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,14,58.24096044643428,2750.2817569979898,"58.10572079441191, 68.1897001682131",1.0,"0.0, 2933.993585349165",0.0
0,3,15,64.50444257635414,3385.1509579139843,"58.10572079441191, 68.1897001682131",1.0,"2994.619396701806, 5688.752067873474",1.0
0,3,16,57.65160073526671,2878.849284956469,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,17,58.055838183198624,2156.9652662829644,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,18,65.34344947652039,3462.971370430015,"58.10572079441191, 68.1897001682131",1.0,"2994.619396701806, 5688.752067873474",1.0
0,3,19,57.8734104176089,1834.066374396202,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,20,57.83101810967446,2811.0456333828006,"48.02174142061072, 58.10572079441191",0.0,"0.0, 2933.993585349165",0.0
0,3,21,65.04587225707857,2184.0317741021236,"58.10572079441191, 68.1897001682131",1.0,"0.0, 2933.993585349165",0.0
0,3,22,57.626479646796426,3547.785158953688,"48.02174142061072, 58.10572079441191",0.0,"2994.619396701806, 5688.752067873474",1.0
0,3,23,57.66483613035711,3228.006989908246,"48.02174142061072, 58.10572079441191",0.0,"2994.619396701806, 5688.752067873474",1.0
0,3,24,65.24849549073178,1789.4299219174582,"58.10572079441191, 68.1897001682131",1.0,"0.0, 2933.993585349165",0.0
