,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,1,1225,101.84293603391397,3055.6485146220357,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1226,102.28673816579708,2497.5820555486303,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1227,100.04770608603883,3230.7960047874003,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1228,105.31519327912974,3821.6581917864296,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1229,100.02735588201445,2117.786793250987,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1230,103.95202698125031,3132.7610385852026,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1231,101.82372309771914,2840.8943431434395,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1232,100.24137033946086,2769.8630503205472,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1233,101.32995053787539,4209.716017845783,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1234,102.4690955010778,2038.12486888423,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1235,103.11974420206816,4413.337721820084,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1236,100.29434396631056,4374.468930086384,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1237,100.99354007811328,4694.198509036737,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1238,101.20540640362476,5139.593726330696,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1239,100.99707294642843,1706.325068806681,"77.32703659730274, 103.10271546307031",3.0,"0.0, 1746.2639006693282",0.0
0,1,1240,102.03114781679135,2990.4160371671433,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1241,101.73540936133281,3867.3868309321215,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1242,101.71108804189011,2816.9656992703053,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1243,105.78447890062878,2840.8943431434395,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1244,100.27897747521905,5594.323960256593,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1245,100.9397911631393,7041.243187213927,"77.32703659730274, 103.10271546307031",3.0,"6985.055602677313, 8731.319503346642",4.0
0,1,1246,103.02175876657637,4585.3719711532785,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1247,101.57422110799081,4624.849945338439,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1248,101.42852502007992,2507.3953305205823,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1249,104.82141028235155,2674.1584699830933,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1250,100.3718755520163,2962.535528458649,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1251,102.15558883454901,1208.550047453266,"77.32703659730274, 103.10271546307031",3.0,"0.0, 1746.2639006693282",0.0
0,1,1252,100.46353281988156,3207.0997229214845,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1253,102.16930859701849,2326.254150508651,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1254,101.1153989810419,2916.9294473131313,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1255,100.58029986068657,2997.092499772424,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1256,101.57342980543422,3268.5463954555435,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1257,102.71666176546107,4385.432300365799,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1258,101.18998490207954,4074.4507747228004,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1259,102.39976440047487,3016.93678473935,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1260,99.9823689353853,2476.937792207909,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1261,105.68906494405688,3775.2139416491395,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1262,102.8640136158324,5377.627068325261,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1263,99.87674082435221,2893.7993783927627,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1264,100.89569528889223,3783.2517421909934,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1265,103.06978049047476,5556.916515667141,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1266,100.69784602628133,4605.158033868876,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1267,100.56974267565171,2816.9656992703053,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1268,103.28804735138398,1904.5335609274716,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1269,105.27328355913392,3828.0014608654906,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1270,102.82280584267505,4476.455947501711,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1271,102.1292064443398,4696.909799800421,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1272,102.58222436256509,3832.9925316812273,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1273,103.6233307717401,2653.8397687584893,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1274,104.58226090601364,3625.536215778246,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1275,99.89037814882302,4967.372650168827,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1276,101.9888320261725,6032.310976047281,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1277,100.69596869742092,5434.879698719637,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1278,100.87490018225752,2674.1584699830933,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1279,102.2774186275736,4668.09643534292,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1280,100.0539246099065,2327.8645787618243,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1281,105.84826206569392,3786.010221260264,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1282,101.47147003698372,2809.0832338377254,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1283,102.35409372717693,5008.291526319392,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1284,104.57705776180069,2875.4720554484215,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1285,103.20495246020249,2559.7342011379383,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1286,100.45249862744997,4188.837400395497,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1287,104.66907987312705,1921.1699261441345,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1288,101.87867059134197,4608.525919713192,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1289,103.23872275819092,2497.5820555486303,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1290,103.68928578913133,4637.276840085896,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1291,103.53447817154651,3821.5833853101,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1292,100.25596616275747,2569.368865790463,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1293,100.84108073383129,4799.943853753,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1294,102.67623919732547,7041.243187213927,"77.32703659730274, 103.10271546307031",3.0,"6985.055602677313, 8731.319503346642",4.0
0,1,1295,103.09938176585399,2756.537893754227,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1296,103.36262217541912,4188.802741158771,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1297,99.82707199803293,2366.0413785332216,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1298,103.55822030198993,2838.5225325256965,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1299,102.76596252532244,4554.185544507794,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1300,101.27615920848382,4422.085268520712,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1301,103.55822030198993,3274.1951200265285,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1302,101.29380504966056,4799.943853753,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1303,101.65782128456924,2476.5576737416136,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1304,103.42340445494351,2513.784354122823,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1305,100.38344171948891,3492.3826618473067,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1306,103.36916460301128,6505.222182410627,"103.10271546307031, 128.87839432883789",1.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1307,104.40887016214027,4289.52558104683,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1308,103.05556996452258,2264.1498678463413,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1309,100.3741281428792,2987.6127306168255,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1310,103.66506189029771,2858.5478517837996,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1311,100.38869118545686,4086.1140064977744,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1312,102.21209986178513,3951.4972601172108,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1313,104.5675951250795,4349.207538756572,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1314,100.87545740802108,1983.5945923746838,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1315,100.26098186231793,3344.7933339483275,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1316,103.67590883061307,4554.185544507794,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1317,103.364199044638,1844.272985442591,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1318,102.1908603682246,4601.768813277,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1319,100.49100015938401,3237.1598672869877,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1320,100.6308181653504,5054.616894983244,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1321,100.61096513799747,4637.382287762308,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1322,103.09938176585399,4782.186432207522,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1323,101.87528718663724,3684.6526145120943,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1324,102.53086971651872,3530.9633935861825,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1325,100.4042142610963,4541.782268402374,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1326,100.8303149253285,4799.943853753,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1327,101.01470019938262,3100.1018725488093,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1328,100.20891541674987,2713.553014730403,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1329,101.5751974740176,3058.857168843845,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1330,103.30430197195453,4570.378484595414,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1331,107.90723338327133,2574.9671077697762,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1332,103.1241032982582,3482.9121229114376,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1333,101.87307313612826,4416.903435951098,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1334,100.16346882661662,4136.376426116295,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1335,104.41930281638923,4318.169487712068,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1336,105.29188254759742,3097.8480724714345,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1337,100.52422950289622,2742.940565757888,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1338,100.3816828276132,2360.8518374070354,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1339,100.12157586324017,3369.7618865396203,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1340,100.9304292349565,3388.7967201734436,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1341,100.66146494509276,3417.1889166050883,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1342,102.05892461260423,4292.181928986237,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1343,105.43690935372105,2769.8630503205472,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1344,100.92240048838305,2925.806438583593,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1345,101.35616151508907,4374.468930086384,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1346,105.01492966424193,2750.1634768987365,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1347,102.32087742320388,4624.849945338439,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1348,103.49088974318515,3891.297918552485,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1349,100.67434183460776,4894.386655474914,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1350,101.25673705942104,4816.976192808194,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1351,102.28673816579708,4772.076275076587,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1352,105.00975180594881,3714.0570193393537,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1353,101.11596897883726,3635.5859294263787,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1354,104.18498562599649,5594.323960256593,"103.10271546307031, 128.87839432883789",1.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1355,101.37841221734207,4513.148502757568,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1356,103.40366289171706,5262.894000518409,"103.10271546307031, 128.87839432883789",1.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1357,101.22047892699497,1791.10774949033,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1358,105.42585436132818,3261.815439783337,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1359,103.4005395312065,3864.4130349668835,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1360,103.35349593506106,4712.0257552274015,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1361,103.42545692462927,5210.435103698682,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1362,100.00389725463029,3288.3794748462697,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1363,104.04868366395593,3780.8941220571432,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1364,100.78968565396002,4232.960397396222,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1365,103.39870943842595,3935.4157936776055,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1366,101.51774080970182,2916.9294473131313,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1367,100.05271550596373,4712.045689013997,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1368,100.76742501808745,5042.633899121246,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1369,101.07536714687726,4050.9478001907173,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1370,100.37444690389032,7041.243187213927,"77.32703659730274, 103.10271546307031",3.0,"6985.055602677313, 8731.319503346642",4.0
0,1,1371,103.62658964476694,2911.2008934933338,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1372,102.0882455976106,4878.766297319313,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1373,102.87104996357347,1898.686271921073,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1374,101.46298891630624,3566.239930646327,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1375,101.33814611300355,4274.4818279345845,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1376,99.88914814908298,2865.5343492097245,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1377,102.27538326534476,5092.784700165723,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1378,100.60835308224533,4902.665922396754,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1379,102.27245504669399,2821.340194249674,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1380,100.26793817188756,3619.494380544717,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1381,100.86440614975331,4136.271436955401,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1382,105.48744238780004,2603.8145485383598,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1383,103.42048862949711,3949.8198230805474,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1384,100.98819998350329,3538.611112183388,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1385,101.27651163743835,3485.8852685817646,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1386,100.84684100452259,4317.763923397937,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1387,103.09938176585399,5788.660956139231,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1388,99.84694198587152,4454.947912910722,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1389,103.306584661689,5888.702040320461,"103.10271546307031, 128.87839432883789",1.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1390,100.31213557864668,3288.6707917648782,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1391,101.39632857401831,2065.6420528254976,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1392,103.60613542714142,4213.047429079731,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1393,102.16894897458435,3145.09116818822,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1394,100.35535381371866,2590.906884973267,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1395,104.04868366395593,1278.0748631009399,"103.10271546307031, 128.87839432883789",1.0,"0.0, 1746.2639006693282",0.0
0,1,1396,101.51018678512536,5263.3932865706265,"77.32703659730274, 103.10271546307031",3.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1397,102.30019895692789,3477.472708245331,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1398,100.79443549520795,4516.427832016978,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1399,103.47228270575975,2713.6155331466925,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1400,104.58767479202076,2227.6193886212454,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1401,101.97167129762907,4446.194367383087,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1402,104.5207507507911,5801.3343931318295,"103.10271546307031, 128.87839432883789",1.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1403,101.64712319449387,3635.7250273172867,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1404,101.89179406416179,3490.153127544086,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1405,104.20038829076408,4623.579484449992,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1406,103.22279858413565,5423.321201569853,"103.10271546307031, 128.87839432883789",1.0,"5238.791702007985, 6985.055602677313",3.0
0,1,1407,99.82707199803293,4638.429728435171,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1408,100.6300274110655,4708.81394959285,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1409,101.6482097056429,3448.984462358388,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1410,100.23270634755721,2824.7712720667982,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1411,104.46236047750918,4894.919217944106,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1412,102.03245511075306,4468.5156617104,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1413,101.16504813718436,3382.2150259152127,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1414,100.82217705295866,3751.9019419820474,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1415,100.61520700489335,2494.4597309011433,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1416,103.0504977751142,2449.340933991353,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1417,100.62813242784564,2968.449981250255,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1418,100.93168860310003,2314.6099992216546,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1419,100.25780704882752,3821.2817657733335,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1420,104.42016841919892,3017.1543560062023,"103.10271546307031, 128.87839432883789",1.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1421,100.53546749993912,4233.3777123104555,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1422,101.83655106325224,3231.5999421560573,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1423,101.2649692012162,1993.4860587547023,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1424,99.66061749732496,2822.346420834892,"77.32703659730274, 103.10271546307031",3.0,"1746.2639006693282, 3492.5278013386564",1.0
0,1,1425,103.54017117977268,3679.574705109398,"103.10271546307031, 128.87839432883789",1.0,"3492.5278013386564, 5238.791702007985",2.0
0,1,1426,103.01888552581373,3644.4371764266516,"77.32703659730274, 103.10271546307031",3.0,"3492.5278013386564, 5238.791702007985",2.0
