,subnet,sample_run,Edge,Avail,TotalCost
0,2,47,24,0.7711630917733582,1090.0
0,2,48,24,0.7427927124555882,1780.0
0,2,49,24,0.7585473860335932,2184.847305664764
0,2,50,24,0.7699035519109056,2788.744997494592
0,2,51,24,0.9472914594942601,1960.0
0,2,52,24,0.7473964805228479,1960.0
0,2,53,24,0.7505836193630177,1887.2415034138273
0,2,54,24,0.7586528613575072,2600.0
0,2,55,24,0.786954011099192,1994.057834029814
0,2,56,24,0.7665740381730026,1400.1855992055923
0,2,57,24,0.7647800706540451,1409.5254477846236
0,2,58,24,0.7866261690661001,2184.189728307697
0,2,59,24,0.7589438894360556,2155.2572673990626
0,2,0,37,0.9805735878535402,1420.0
0,2,1,37,0.9739232900117095,2130.0
0,2,2,37,0.9786231736736434,452.5406039458153
0,2,3,37,0.9649760249766448,476.64817123901565
0,2,4,37,0.9597391675528325,1660.3062248766269
0,2,5,37,0.9794632108037411,1824.4946510277366
0,2,6,37,0.952420538734583,2130.0
0,2,7,37,0.9738537375156594,1270.3986795810497
0,2,8,37,0.9738537375156594,2130.0
0,2,9,37,0.9577686532680572,1077.2345910806748
0,2,10,37,0.9553917432739596,741.9400656308593
0,2,11,37,0.8328499647676687,2019.3587901720566
0,2,12,37,0.9801391030716528,1953.47644450368
0,2,13,37,0.9781594619593945,1151.2699913300694
0,2,14,37,0.9423658516391578,1510.0
0,2,15,37,0.9601400634815551,1547.5853318921465
0,2,16,37,0.9205859090028925,1230.0
0,2,17,37,0.9804272356259047,1536.7101797279233
0,2,18,37,0.9667058841841217,1028.1274173669856
0,2,19,37,0.9829921098262814,2541.916845074604
0,2,20,37,0.9601974072091888,1420.0
0,2,21,37,0.9786336293235834,1420.0
0,2,22,37,0.9637851671015936,1689.729028198013
0,2,23,37,0.9464718577160096,647.4895123448634
0,2,24,37,0.9739596979652605,1230.0
0,2,25,37,0.9727167169894758,1230.0
0,2,26,37,0.9444667134459712,1300.3904015133487
0,2,27,37,0.9397652325737682,1306.0281538987244
0,2,28,37,0.9529366793028786,1088.3975325728084
0,2,29,37,0.9527715344771972,450.54708845027085
0,2,30,37,0.9392599855455586,1681.5589179899978
0,2,31,37,0.9497363916336906,2140.0
0,2,32,37,0.928254139518794,1890.6509446928458
0,2,33,37,0.9525048922449999,1699.2720281329725
0,2,34,37,0.9437186758583365,748.266828874005
0,2,35,37,0.9520965825705674,1156.65851488315
0,2,36,37,0.9583971304405206,373.1487440116497
0,2,37,37,0.9202758077082425,1420.0
0,2,38,37,0.9821787839098299,444.1263031134507
0,2,39,37,0.9635248532246494,455.04104135256637
0,2,40,37,0.9774712697349721,2130.0
0,2,41,37,0.9523454374252771,1539.9626098948352
0,2,42,37,0.9503142868529321,221.41573025136393
0,2,43,37,0.9903607671799273,1420.0
0,2,44,37,0.9605766081352468,1309.5185629014045
0,2,45,37,0.9535081618205714,1140.9191380635577
0,2,46,37,0.9585977294145346,741.3280574967679
0,2,47,37,0.9593420729214862,744.7119523505505
0,2,48,37,0.9739735189258527,1724.9748382211567
0,2,49,37,0.9516672340322051,746.4667166664657
0,2,50,37,0.9637960415520693,983.9136493436423
0,2,51,37,0.9553917432739596,518.777432697649
0,2,52,37,0.944034584245706,2130.0
0,2,53,37,0.9423401185101927,649.5292654285955
0,2,54,37,0.951418738784179,2306.220994072428
0,2,55,37,0.9890867183848169,1727.8005734079263
0,2,56,37,0.9782752853591726,749.1837822791865
0,2,57,37,0.9739735189258527,1420.0
0,2,58,37,0.9798909281631318,1543.261995034859
0,2,59,37,0.9775491080597626,1666.6253674064192
0,2,0,49,0.7575845993881052,1960.0
0,2,1,49,0.772711884688741,1018.0224844879967
0,2,2,49,0.7926644688666254,1734.0923285915462
0,2,3,49,0.7781227614795664,1034.8752177582858
0,2,4,49,0.78550144706108,2652.7458278264708
0,2,5,49,0.7926273911326062,1292.4357882068819
0,2,6,49,0.7470551552319076,1573.33327652575
0,2,7,49,0.754250653811783,920.0
0,2,8,49,0.7420224053930867,2046.9860945004614
0,2,9,49,0.7576064324905398,1090.0
0,2,10,49,0.7404961437398647,760.0
0,2,11,49,0.763295470313424,1749.602299935814
0,2,12,49,0.7855846315980624,1297.3946547889277
0,2,13,49,0.7594729325190044,1800.182699734155
0,2,14,49,0.7827438450823251,1580.0
0,2,15,49,0.7720936775321273,2057.6164361009764
0,2,16,49,0.12766061155509426,1772.9202579005496
0,2,17,49,0.7597572925222433,2714.508578443704
0,2,18,49,0.7406270516333194,2089.272719575277
0,2,19,49,0.7734581802605084,2182.1764115659844
0,2,20,49,0.7851464485201152,157.46334403923413
0,2,21,49,0.7911268881050493,1123.2330969728816
0,2,22,49,0.7786509007934057,1774.0008391177566
0,2,23,49,0.7700151617887792,920.0
0,2,24,49,0.19129328343837682,918.9759000341483
0,2,25,49,0.7673729800483007,1994.4901888540464
0,2,26,49,0.7453466493682974,2677.494770349624
0,2,27,49,0.7536064018704569,1913.217015252018
0,2,28,49,0.7719476516758501,1090.0
0,2,29,49,0.7692783638441941,1111.1590174033556
0,2,30,49,0.7539574132066429,2317.321676365612
0,2,31,49,0.7926531777505856,1050.0
0,2,32,49,0.763295470313424,2785.31604427518
0,2,33,49,0.791277076506419,1791.5820358608514
0,2,34,49,0.7829209786088497,260.0
0,2,35,49,0.7737897193122362,1567.11278667854
0,2,36,49,0.7926141478117842,913.2913066370702
0,2,37,49,0.7878675647922901,1937.3046991976173
0,2,38,49,0.7843779623351548,1225.2085232690733
0,2,39,49,0.7811149045185485,1514.4565358140896
0,2,40,49,0.7541305143001973,760.0
0,2,41,49,0.7574858835672026,1090.0
0,2,42,49,0.7855364532938279,1090.0
0,2,43,49,0.6219219041808913,1278.0532745505798
0,2,44,49,0.7776896372136065,0.357207016218682
0,2,45,49,0.767714879637224,1778.982421437746
0,2,46,49,0.7913458177273971,1040.0
0,2,47,49,0.7741710337996125,1329.5992995578085
0,2,48,49,0.7371712072314467,2537.26883926726
0,2,49,49,0.7663388650122476,760.0
0,2,50,49,0.7538353845372298,1090.0
0,2,51,49,0.7860449245555112,1926.7382857330633
0,2,52,49,0.7733065284110595,1580.0
0,2,53,49,0.7788190368419315,260.0
0,2,54,49,0.7669741860456117,1741.274071125219
0,2,55,49,0.7741323820646138,1090.0
0,2,56,49,0.7674583662180949,2105.123713147118
0,2,57,49,0.7609130385273266,1141.0723567345685
0,2,58,49,0.7765895423332484,2066.8735244177774
0,2,59,49,0.7926253425177457,1781.0681787531942
0,3,0,50,0.9672156129539936,3147.5459460881516
0,3,1,50,0.9376005177842238,2241.778767858225
0,3,2,50,0.915186907169754,2145.5725887177236
0,3,3,50,0.9315433220988178,2136.259550996642
0,3,4,50,0.9718674553230525,1622.631920431301
0,3,5,50,0.9722411003663117,936.0606852792868
0,3,6,50,0.9484876019026541,1790.5747429868288
0,3,7,50,0.9241604070714206,2222.952874334547
0,3,8,50,0.9279955284368949,2000.0
0,3,9,50,0.9719897631118825,1740.0
0,3,10,50,0.9865722502210709,1337.8734968207982
0,3,11,50,0.9536992250298152,2221.6332544929955
0,3,12,50,0.9241697633650096,367.62836741240676
0,3,13,50,0.9829742959261661,1281.448489983511
0,3,14,50,0.9283046507454462,1281.3298533635193
0,3,15,50,0.9526131243334093,1721.57023034626
0,3,16,50,0.9323330637978505,1880.211665258377
0,3,17,50,0.9727045509756194,1610.6167304497158
0,3,18,50,0.9318541561303998,1884.0924328383214
0,3,19,50,0.960982388397575,930.1837967175002
0,3,20,50,0.9508389436213474,1168.4691283996258
0,3,21,50,0.9595270996708047,2063.143841263024
0,3,22,50,0.9830771799653397,1088.2875833275625
0,3,23,50,0.9721227739781535,740.0
0,3,24,50,0.9484876019026541,1296.075976787936
0,3,25,50,0.9169574475843731,2332.4801968907777
0,3,26,50,0.9722451358150858,1294.968204318642
0,3,27,50,0.9561541312050487,1904.491377312707
0,3,28,50,0.9269295994952519,2968.7257892844086
0,3,29,50,0.9530846036046865,1686.223961507582
0,3,30,50,0.9417385420267639,2179.4207223004087
0,3,31,50,0.9899291366531846,1038.7557952032266
0,3,32,50,0.9187360289943445,1054.2156054672394
0,3,33,50,0.9481775746528025,1570.8131213707882
0,3,34,50,0.9507900806765852,740.0
0,3,35,50,0.956817128147184,2649.6018485304703
0,3,36,50,0.9874148846547663,740.0
0,3,37,50,0.987748731610454,1017.8326453835333
0,3,38,50,0.9524258582363748,1886.1928886062644
0,3,39,50,0.9600980360275381,1123.7004737037976
0,3,40,50,0.9503454307292626,740.0
0,3,41,50,0.9830079443134253,2109.4435593661347
0,3,42,50,0.9837423271098463,2238.5705307844505
0,3,43,50,0.948344128557011,935.7361697863951
0,3,44,50,0.9374669104634474,2114.8712071611017
0,3,45,50,0.9858908831179677,1175.2401689748704
0,3,46,50,0.9433608851211959,1425.4314600148969
0,3,47,50,0.9643395443256968,1283.1479474061416
0,3,48,50,0.9834973822333515,2140.9988480088923
0,3,49,50,0.9546228024639638,850.0
0,3,50,50,0.9176697790595268,925.663545974642
0,3,51,50,0.9426869458347152,2276.023838776819
0,3,52,50,0.955724682954108,850.0
0,3,53,50,0.9356846934369752,3059.08906041853
0,3,54,50,0.9244621519111407,1157.659629849934
0,3,55,50,0.9484828084168097,2906.2401391309972
0,3,56,50,0.9779398165530757,1520.0
0,3,57,50,0.9284716916770809,1520.0
0,3,58,50,0.9891061831929124,1839.945365940862
0,3,59,50,0.9837423271098463,2356.824253304902
0,3,0,57,0.7735220119569787,2819.087852433728
0,3,1,57,0.7825772652944499,2372.346293454987
0,3,2,57,0.7718000093326405,2362.5780509190563
0,3,3,57,0.7821173711937994,1140.0
0,3,4,57,0.7821185334378069,1686.7688292429066
0,3,5,57,0.75796023147827,1524.2468674207705
0,3,6,57,0.7384631163994965,533.1574047546575
0,3,7,57,0.7713971010666953,2210.31206169476
0,3,8,57,0.7458278259715828,1660.2871752599146
0,3,9,57,0.7639786976109303,2400.0
0,3,10,57,0.7383783272397929,1040.0
0,3,11,57,0.7724979247748834,1954.3011349872934
0,3,12,57,0.7851277108405246,1539.9776314842582
0,3,13,57,0.7859178932956302,1347.3485620304052
0,3,14,57,0.7821136086861452,1416.068557538264
0,3,15,57,0.7458278259715828,1637.160555818553
0,3,16,57,0.7776575318142103,1344.680684834228
0,3,17,57,0.778480501908915,1478.443607428316
0,3,18,57,0.772869743248383,2329.14444220931
0,3,19,57,0.7844547960982994,3194.669448364711
0,3,20,57,0.7384973974748582,1655.558740277556
0,3,21,57,0.7742829030240552,2400.0
0,3,22,57,0.766277665813125,2150.8089455060117
0,3,23,57,0.7402754876889447,2708.1948028236443
0,3,24,57,0.7639786976109303,788.8908730214459
0,3,25,57,0.7663350895492491,1570.0
0,3,26,57,0.7585433106486901,1604.3066131309106
0,3,27,57,0.7546580687027139,977.4892687251865
0,3,28,57,0.759025186816794,2158.050650356245
0,3,29,57,0.7722012981906101,2330.0
0,3,30,57,0.7412686212871774,1535.2505488321015
0,3,31,57,0.7577880052915191,3123.629908222326
0,3,32,57,0.7777376545525437,1479.075277785355
0,3,33,57,0.7722065672128805,2696.102135499568
0,3,34,57,0.7440608108764051,2166.4170818616553
0,3,35,57,0.9624712514231026,2330.0
0,3,36,57,0.759157380012379,1860.711199374592
0,3,37,57,0.784872522209362,1343.7416234788834
0,3,38,57,0.7483676699025227,2696.3314949718483
0,3,39,57,0.7496301653504602,1631.654319961736
0,3,40,57,0.7731591661548619,190.88028873925356
0,3,41,57,0.7615498478644113,2055.8109427229497
0,3,42,57,0.7721861628331796,2725.8275212886947
0,3,43,57,0.7846977767077336,1694.5548191505072
0,3,44,57,0.7828785458048306,954.136637809451
0,3,45,57,0.7580297026979254,2265.6526369504672
0,3,46,57,0.759157380012379,1140.0
0,3,47,57,0.7479573577943505,2713.90615275122
0,3,48,57,0.7870420714652733,1140.0
0,3,49,57,0.7788516154924329,2698.4855582130726
0,3,50,57,0.7848809965130187,1844.544232273542
0,3,51,57,0.759157380012379,2364.9227647588177
0,3,52,57,0.7804948554583597,2060.0
0,3,53,57,0.7419920273420382,1016.9045183120567
0,3,54,57,0.7622293164841104,1632.494796217419
0,3,55,57,0.4826780516597599,1612.5312917712386
0,3,56,57,0.7739210131249443,1308.341198964518
0,3,57,57,0.7555226157875372,1298.48872936384
0,3,58,57,0.7722736041989317,1658.833622179926
0,3,59,57,0.7742829030240552,861.9968729373707
0,4,0,43,0.7720822035611389,0.09497003143931548
0,4,1,43,0.7649988553403878,1987.8079680235335
0,4,2,43,0.7573625812181842,2840.0
0,4,3,43,0.7506816605791049,2633.8760786341604
0,4,4,43,0.7749042659924767,2452.0585810911907
0,4,5,43,0.7880235038982328,2084.121839999178
0,4,6,43,0.7875847091599357,2273.7246191590057
0,4,7,43,0.7776873741918305,1232.6631351780195
0,4,8,43,0.7301150305082202,2498.65431986753
0,4,9,43,0.7587929334556391,802.5790396208549
0,4,10,43,0.7813807550990932,2320.0
0,4,11,43,0.7852414672865256,2320.0
0,4,12,43,0.7525680973996812,1192.349122561781
0,4,13,43,0.9107386221358236,2209.3889265418375
0,4,14,43,0.7679842218707917,3026.1007808323625
0,4,15,43,0.7483302669723394,0.8606309454384842
0,4,16,43,0.766920303808838,3274.8436493423296
0,4,17,43,0.7864093950658128,2520.0
0,4,18,43,0.7825938918434726,2520.0
0,4,19,43,0.7655876023396784,2058.2297980907724
0,4,20,43,0.780121484830302,2809.14986628276
0,4,21,43,0.7378202770097598,2730.0
0,4,22,43,0.7799549301882028,2520.0
0,4,23,43,0.9113117912760632,2125.097734172282
0,4,24,43,0.7676435786496414,2500.0
0,4,25,43,0.7382171212858516,2850.0
0,4,26,43,0.7565344454124996,2850.0
0,4,27,43,0.7575118378552431,2500.0
0,4,28,43,0.7627512507956535,2791.4100104240288
0,4,29,43,0.758885688245395,2259.6065969772085
0,4,30,43,0.7817978853629728,1790.0
0,4,31,43,0.7466071147241787,1690.0
0,4,32,43,0.7875832136909393,1590.0
0,4,33,43,0.7627512507956535,2800.619372609419
0,4,34,43,0.757326161772845,2320.0
0,4,35,43,0.741494042009142,239.65851000709765
0,4,36,43,0.7348756508335963,2604.3744826872557
0,4,37,43,0.741494042009142,2422.8383646426587
0,4,38,43,0.7145710124319024,2157.643643173217
0,4,39,43,0.7661971461881267,3174.2732999592045
0,4,40,43,0.7526862632174407,2850.0
0,4,41,43,0.7720822035611389,1148.7026056965624
0,4,42,43,0.7828699307252863,2101.3568005517227
0,4,43,43,0.7627512507956535,1888.1562224238853
0,4,44,43,0.7607899305360907,1988.7208184904289
0,4,45,43,0.7672109349455098,1995.1968148840206
0,4,46,43,0.7514625241925479,3043.263378505813
0,4,47,43,0.7822033266539756,2520.0
0,4,48,43,0.7162709351651254,1359.8037308419382
0,4,49,43,0.7882042182890148,2500.0
0,4,50,43,0.7523043946369382,3160.507510787859
0,4,51,43,0.7639472682967814,2815.4136562376993
0,4,52,43,0.7645288068784993,2824.751015820033
0,4,53,43,0.7720822035611389,2520.0
0,4,54,43,0.7824675199259448,1141.1052651964635
0,4,55,43,0.7703878622384175,2781.7570406467094
0,4,56,43,0.7787969625101926,2242.519386769544
0,4,57,43,0.7651519408375378,1690.0
0,4,58,43,0.7639743369861549,2850.0
0,4,59,43,0.7749971587113174,1690.0
0,4,0,58,0.770922402284144,2604.518629646888
0,4,1,58,0.7418665419639948,1194.2754830311976
0,4,2,58,0.7407130338826385,1157.580638520341
0,4,3,58,0.7535558509001637,970.0
0,4,4,58,0.7881449495006031,1115.029431952323
0,4,5,58,0.7894995045009041,2093.482277912009
0,4,6,58,0.7568401667918074,960.8354879001761
0,4,7,58,0.747568350260796,1940.7373531306757
0,4,8,58,0.7353903265130136,970.0
0,4,9,58,0.7545798794930451,2490.0
0,4,10,58,0.7392140900208147,2160.701524547265
0,4,11,58,0.7166142698494348,2087.5933195908274
0,4,12,58,0.7471425035114605,970.0
0,4,13,58,0.7569279340746161,2840.0
0,4,14,58,0.7386579109194914,2252.1305753565493
0,4,15,58,0.7560461656278251,2223.885337511894
0,4,16,58,0.7407209906743268,1173.82548685961
0,4,17,58,0.7893963326293154,1695.6340702003984
0,4,18,58,0.7324481151856397,1743.62512142382
0,4,19,58,0.7682166326788888,1154.5028756069546
0,4,20,58,0.7405415986495368,2290.0
0,4,21,58,0.7682166326788888,2290.0
0,4,22,58,0.7476011210652713,2163.6334015220104
0,4,23,58,0.7833004940670243,2490.0
0,4,24,58,0.7539338403727479,1530.0
0,4,25,58,0.7682166326788888,2087.898260114279
0,4,26,58,0.787198222755794,1519.1880096397374
0,4,27,58,0.7406539439241637,2490.0
0,4,28,58,0.7728022829262502,1670.846328076646
0,4,29,58,0.7598472132502349,2924.2197898407794
