,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,4,26,296.81614582850887,6332.903506764929,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,27,289.7300730176936,6759.1787270670875,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,28,294.9620586296773,6016.982431237271,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,29,298.67303209316225,7285.805263770042,"297.2127604334853, 307.6011541502297",2.0,"6193.007325781082, 9289.510988671624",1.0
0,4,30,289.1361172518175,6813.421473344412,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,31,295.613811016329,5845.8020381359,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,32,296.9925192624751,5317.030178770165,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,33,295.3505317859419,7083.78415417618,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,34,296.3751360429541,7060.097908154524,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,35,295.6882519785732,3704.8853371675104,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,36,295.33148615191726,7285.524725279643,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,37,295.2840955614794,5572.246280199356,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,38,299.04908837114084,4480.307089311542,"297.2127604334853, 307.6011541502297",2.0,"3096.503662890541, 6193.007325781082",0.0
0,4,39,295.4243744635876,4311.8086909799695,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,40,288.05579537966923,6214.843208108679,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,41,299.96891862012285,3627.032128210135,"297.2127604334853, 307.6011541502297",2.0,"3096.503662890541, 6193.007325781082",0.0
0,4,42,297.14816374381934,5703.104964810855,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,43,285.8595124759253,6103.440992587304,"276.43597299999635, 286.8243667167408",0.0,"3096.503662890541, 6193.007325781082",0.0
0,4,44,297.31849283508865,5806.795633596774,"297.2127604334853, 307.6011541502297",2.0,"3096.503662890541, 6193.007325781082",0.0
0,4,45,287.56916898035723,5633.078028444894,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,46,287.58021274076,6321.959618031642,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,47,297.41862575747774,5550.30806933729,"297.2127604334853, 307.6011541502297",2.0,"3096.503662890541, 6193.007325781082",0.0
0,4,48,289.648316532948,4407.881944929921,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,49,285.77251950658786,6697.332831529538,"276.43597299999635, 286.8243667167408",0.0,"6193.007325781082, 9289.510988671624",1.0
0,4,50,287.6292736141023,5244.108977561798,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,51,286.3745791434944,5950.989222591009,"276.43597299999635, 286.8243667167408",0.0,"3096.503662890541, 6193.007325781082",0.0
0,4,52,297.09531184762,6109.207424033222,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,53,287.4309294755525,5760.743006175745,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,54,296.77084895677103,6068.339592347462,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,55,285.96548759874605,6284.654807258473,"276.43597299999635, 286.8243667167408",0.0,"6193.007325781082, 9289.510988671624",1.0
0,4,56,287.6094485457981,7353.274452969436,"286.8243667167408, 297.2127604334853",1.0,"6193.007325781082, 9289.510988671624",1.0
0,4,57,298.88214163611593,6447.081074990427,"297.2127604334853, 307.6011541502297",2.0,"6193.007325781082, 9289.510988671624",1.0
0,4,58,294.9398913925094,5503.291160241112,"286.8243667167408, 297.2127604334853",1.0,"3096.503662890541, 6193.007325781082",0.0
0,4,59,298.3908799271718,4421.81757130144,"297.2127604334853, 307.6011541502297",2.0,"3096.503662890541, 6193.007325781082",0.0
